"COUNTRY","Country","SEX","Gender","EDUCATION_FIELD","Field","EDUCATION_LEV","Education level","MOBILITY","Mobility","YEAR","Year","Value","Flag Codes","Flags"
"JPN","Japan","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2020","2020",,"o","Missing value"
"JPN","Japan","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2021","2021",,"o","Missing value"
"DNK","Denmark","_T","Total","F00","Generic programmes and qualifications","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2017","2017",0,,
"DNK","Denmark","_T","Total","F00","Generic programmes and qualifications","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2018","2018",0,,
"DNK","Denmark","_T","Total","F00","Generic programmes and qualifications","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2019","2019",0,,
"DNK","Denmark","_T","Total","F00","Generic programmes and qualifications","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2020","2020",0,,
"DNK","Denmark","_T","Total","F00","Generic programmes and qualifications","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2021","2021",0,,
"MEX","Mexico","_T","Total","F09","Health and welfare","ISCED11_35","Upper secondary vocational education","_T","Total","2017","2017",,"k","Data included in another category"
"MEX","Mexico","_T","Total","F09","Health and welfare","ISCED11_35","Upper secondary vocational education","_T","Total","2018","2018",,"k","Data included in another category"
"MEX","Mexico","_T","Total","F09","Health and welfare","ISCED11_35","Upper secondary vocational education","_T","Total","2019","2019",,"k","Data included in another category"
"MEX","Mexico","_T","Total","F09","Health and welfare","ISCED11_35","Upper secondary vocational education","_T","Total","2020","2020",,"k","Data included in another category"
"MEX","Mexico","_T","Total","F09","Health and welfare","ISCED11_35","Upper secondary vocational education","_T","Total","2021","2021",,"k","Data included in another category"
"USA","United States","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2017","2017",140723,,
"USA","United States","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2018","2018",147712,,
"USA","United States","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2019","2019",153621,,
"USA","United States","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2020","2020",160660,,
"USA","United States","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",158220,,
"CHE","Switzerland","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_35","Upper secondary vocational education","_T","Total","2017","2017",1995,,
"CHE","Switzerland","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_35","Upper secondary vocational education","_T","Total","2018","2018",1881,,
"CHE","Switzerland","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_35","Upper secondary vocational education","_T","Total","2019","2019",1935,,
"CHE","Switzerland","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_35","Upper secondary vocational education","_T","Total","2020","2020",1921,,
"CHE","Switzerland","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_35","Upper secondary vocational education","_T","Total","2021","2021",2195,,
"BRA","Brazil","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_8","Doctoral or equivalent level","_T","Total","2017","2017",410,,
"BRA","Brazil","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_8","Doctoral or equivalent level","_T","Total","2018","2018",346,,
"BRA","Brazil","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_8","Doctoral or equivalent level","_T","Total","2019","2019",387,,
"BRA","Brazil","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_8","Doctoral or equivalent level","_T","Total","2020","2020",358,,
"BRA","Brazil","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_8","Doctoral or equivalent level","_T","Total","2021","2021",333,,
"ISR","Israel","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_35","Upper secondary vocational education","_T","Total","2017","2017",,"o","Missing value"
"ISR","Israel","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_35","Upper secondary vocational education","_T","Total","2018","2018",,"o","Missing value"
"ISR","Israel","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_35","Upper secondary vocational education","_T","Total","2019","2019",13672,,
"ISR","Israel","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_35","Upper secondary vocational education","_T","Total","2020","2020",12942,,
"ISR","Israel","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_35","Upper secondary vocational education","_T","Total","2021","2021",13176,,
"EST","Estonia","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2017","2017",631,,
"EST","Estonia","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2018","2018",585,,
"EST","Estonia","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2019","2019",541,,
"EST","Estonia","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2020","2020",549,,
"EST","Estonia","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",520,,
"ITA","Italy","_T","Total","F04","Business, administration and law","ISCED11_5","Short-cycle tertiary education","_T","Total","2017","2017",225,,
"ITA","Italy","_T","Total","F04","Business, administration and law","ISCED11_5","Short-cycle tertiary education","_T","Total","2018","2018",878,,
"ITA","Italy","_T","Total","F04","Business, administration and law","ISCED11_5","Short-cycle tertiary education","_T","Total","2019","2019",398,,
"ITA","Italy","_T","Total","F04","Business, administration and law","ISCED11_5","Short-cycle tertiary education","_T","Total","2020","2020",785,,
"ITA","Italy","_T","Total","F04","Business, administration and law","ISCED11_5","Short-cycle tertiary education","_T","Total","2021","2021",1040,,
"BRA","Brazil","_T","Total","F03","Social sciences, journalism and information","ISCED11_35","Upper secondary vocational education","_T","Total","2017","2017",74,,
"BRA","Brazil","_T","Total","F03","Social sciences, journalism and information","ISCED11_35","Upper secondary vocational education","_T","Total","2018","2018",0,,
"BRA","Brazil","_T","Total","F03","Social sciences, journalism and information","ISCED11_35","Upper secondary vocational education","_T","Total","2019","2019",0,,
"BRA","Brazil","_T","Total","F03","Social sciences, journalism and information","ISCED11_35","Upper secondary vocational education","_T","Total","2020","2020",1,,
"BRA","Brazil","_T","Total","F03","Social sciences, journalism and information","ISCED11_35","Upper secondary vocational education","_T","Total","2021","2021",1,,
"BRA","Brazil","_T","Total","F04","Business, administration and law","ISCED11_35","Upper secondary vocational education","_T","Total","2017","2017",39861,,
"BRA","Brazil","_T","Total","F04","Business, administration and law","ISCED11_35","Upper secondary vocational education","_T","Total","2018","2018",55516,,
"BRA","Brazil","_T","Total","F04","Business, administration and law","ISCED11_35","Upper secondary vocational education","_T","Total","2019","2019",45250,,
"BRA","Brazil","_T","Total","F04","Business, administration and law","ISCED11_35","Upper secondary vocational education","_T","Total","2020","2020",45199,,
"BRA","Brazil","_T","Total","F04","Business, administration and law","ISCED11_35","Upper secondary vocational education","_T","Total","2021","2021",60435,,
"CHE","Switzerland","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2017","2017",4615,,
"CHE","Switzerland","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2018","2018",4405,,
"CHE","Switzerland","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2019","2019",4647,,
"CHE","Switzerland","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2020","2020",4574,,
"CHE","Switzerland","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",4508,,
"ITA","Italy","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2017","2017",6575,,
"ITA","Italy","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2018","2018",7408,,
"ITA","Italy","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2019","2019",8759,,
"ITA","Italy","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2020","2020",10284,,
"ITA","Italy","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",11454,,
"AUT","Austria","_T","Total","F00","Generic programmes and qualifications","ISCED11_5","Short-cycle tertiary education","_T","Total","2017","2017",0,,
"AUT","Austria","_T","Total","F00","Generic programmes and qualifications","ISCED11_5","Short-cycle tertiary education","_T","Total","2018","2018",0,,
"AUT","Austria","_T","Total","F00","Generic programmes and qualifications","ISCED11_5","Short-cycle tertiary education","_T","Total","2019","2019",0,,
"AUT","Austria","_T","Total","F00","Generic programmes and qualifications","ISCED11_5","Short-cycle tertiary education","_T","Total","2020","2020",0,,
"AUT","Austria","_T","Total","F00","Generic programmes and qualifications","ISCED11_5","Short-cycle tertiary education","_T","Total","2021","2021",0,,
"CHE","Switzerland","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_5","Short-cycle tertiary education","_T","Total","2017","2017",47,,
"CHE","Switzerland","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_5","Short-cycle tertiary education","_T","Total","2018","2018",42,,
"CHE","Switzerland","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_5","Short-cycle tertiary education","_T","Total","2019","2019",38,,
"CHE","Switzerland","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_5","Short-cycle tertiary education","_T","Total","2020","2020",33,,
"CHE","Switzerland","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_5","Short-cycle tertiary education","_T","Total","2021","2021",23,,
"BEL","Belgium","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2017","2017",2398,,
"BEL","Belgium","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2018","2018",3047,,
"BEL","Belgium","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2019","2019",1676,,
"BEL","Belgium","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2020","2020",379,,
"BEL","Belgium","_T","Total","F07","Engineering, manufacturing and construction","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2021","2021",313,,
"CHL","Chile","_T","Total","F00","Generic programmes and qualifications","ISCED11_8","Doctoral or equivalent level","_T","Total","2017","2017",0,,
"CHL","Chile","_T","Total","F00","Generic programmes and qualifications","ISCED11_8","Doctoral or equivalent level","_T","Total","2018","2018",0,,
"CHL","Chile","_T","Total","F00","Generic programmes and qualifications","ISCED11_8","Doctoral or equivalent level","_T","Total","2019","2019",0,,
"CHL","Chile","_T","Total","F00","Generic programmes and qualifications","ISCED11_8","Doctoral or equivalent level","_T","Total","2020","2020",0,,
"CHL","Chile","_T","Total","F00","Generic programmes and qualifications","ISCED11_8","Doctoral or equivalent level","_T","Total","2021","2021",0,,
"CHE","Switzerland","_T","Total","F00","Generic programmes and qualifications","ISCED11_35","Upper secondary vocational education","_T","Total","2017","2017",0,,
"CHE","Switzerland","_T","Total","F00","Generic programmes and qualifications","ISCED11_35","Upper secondary vocational education","_T","Total","2018","2018",0,,
"CHE","Switzerland","_T","Total","F00","Generic programmes and qualifications","ISCED11_35","Upper secondary vocational education","_T","Total","2019","2019",0,,
"CHE","Switzerland","_T","Total","F00","Generic programmes and qualifications","ISCED11_35","Upper secondary vocational education","_T","Total","2020","2020",0,,
"CHE","Switzerland","_T","Total","F00","Generic programmes and qualifications","ISCED11_35","Upper secondary vocational education","_T","Total","2021","2021",0,,
"AUS","Australia","_T","Total","F00","Generic programmes and qualifications","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2017","2017",0,,
"AUS","Australia","_T","Total","F00","Generic programmes and qualifications","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2018","2018",0,,
"AUS","Australia","_T","Total","F00","Generic programmes and qualifications","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2019","2019",0,,
"AUS","Australia","_T","Total","F00","Generic programmes and qualifications","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2020","2020",0,,
"AUS","Australia","_T","Total","F00","Generic programmes and qualifications","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2021","2021",0,,
"EST","Estonia","_T","Total","F04","Business, administration and law","ISCED11_8","Doctoral or equivalent level","_T","Total","2017","2017",13,,
"EST","Estonia","_T","Total","F04","Business, administration and law","ISCED11_8","Doctoral or equivalent level","_T","Total","2018","2018",19,,
"EST","Estonia","_T","Total","F04","Business, administration and law","ISCED11_8","Doctoral or equivalent level","_T","Total","2019","2019",12,,
"EST","Estonia","_T","Total","F04","Business, administration and law","ISCED11_8","Doctoral or equivalent level","_T","Total","2020","2020",22,,
"EST","Estonia","_T","Total","F04","Business, administration and law","ISCED11_8","Doctoral or equivalent level","_T","Total","2021","2021",15,,
"NLD","Netherlands","_T","Total","F02","Arts and humanities","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2017","2017",,"m","Missing value; data cannot exist"
"NLD","Netherlands","_T","Total","F02","Arts and humanities","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2018","2018",,"m","Missing value; data cannot exist"
"NLD","Netherlands","_T","Total","F02","Arts and humanities","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2019","2019",,"m","Missing value; data cannot exist"
"NLD","Netherlands","_T","Total","F02","Arts and humanities","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2020","2020",,"m","Missing value; data cannot exist"
"NLD","Netherlands","_T","Total","F02","Arts and humanities","ISCED11_45","Post-secondary non-tertiary vocational education","_T","Total","2021","2021",,"m","Missing value; data cannot exist"
"BEL","Belgium","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_8","Doctoral or equivalent level","_T","Total","2017","2017",602,,
"BEL","Belgium","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_8","Doctoral or equivalent level","_T","Total","2018","2018",670,,
"BEL","Belgium","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_8","Doctoral or equivalent level","_T","Total","2019","2019",698,,
"BEL","Belgium","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_8","Doctoral or equivalent level","_T","Total","2020","2020",606,,
"BEL","Belgium","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_8","Doctoral or equivalent level","_T","Total","2021","2021",649,,
"ITA","Italy","_T","Total","F02","Arts and humanities","ISCED11_35","Upper secondary vocational education","_T","Total","2017","2017",870,"w","Includes data from another category"
"ITA","Italy","_T","Total","F02","Arts and humanities","ISCED11_35","Upper secondary vocational education","_T","Total","2018","2018",3363,"w","Includes data from another category"
"ITA","Italy","_T","Total","F02","Arts and humanities","ISCED11_35","Upper secondary vocational education","_T","Total","2019","2019",2314,"w","Includes data from another category"
"ITA","Italy","_T","Total","F02","Arts and humanities","ISCED11_35","Upper secondary vocational education","_T","Total","2020","2020",3751,,
"ITA","Italy","_T","Total","F02","Arts and humanities","ISCED11_35","Upper secondary vocational education","_T","Total","2021","2021",3497,,
"HUN","Hungary","_T","Total","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2017","2017",8970,,
"HUN","Hungary","_T","Total","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2018","2018",10333,,
"HUN","Hungary","_T","Total","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2019","2019",8120,,
"HUN","Hungary","_T","Total","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2020","2020",27062,,
"HUN","Hungary","_T","Total","F04","Business, administration and law","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",9033,,
"ITA","Italy","_T","Total","F03","Social sciences, journalism and information","ISCED11_5","Short-cycle tertiary education","_T","Total","2017","2017",0,,
"ITA","Italy","_T","Total","F03","Social sciences, journalism and information","ISCED11_5","Short-cycle tertiary education","_T","Total","2018","2018",90,,
"ITA","Italy","_T","Total","F03","Social sciences, journalism and information","ISCED11_5","Short-cycle tertiary education","_T","Total","2019","2019",0,,
"ITA","Italy","_T","Total","F03","Social sciences, journalism and information","ISCED11_5","Short-cycle tertiary education","_T","Total","2020","2020",0,,
"ITA","Italy","_T","Total","F03","Social sciences, journalism and information","ISCED11_5","Short-cycle tertiary education","_T","Total","2021","2021",0,,
"AUS","Australia","_T","Total","F02","Arts and humanities","ISCED11_35","Upper secondary vocational education","_T","Total","2017","2017",793,,
"AUS","Australia","_T","Total","F02","Arts and humanities","ISCED11_35","Upper secondary vocational education","_T","Total","2018","2018",2438,,
"AUS","Australia","_T","Total","F02","Arts and humanities","ISCED11_35","Upper secondary vocational education","_T","Total","2019","2019",3447,,
"AUS","Australia","_T","Total","F02","Arts and humanities","ISCED11_35","Upper secondary vocational education","_T","Total","2020","2020",3854,,
"AUS","Australia","_T","Total","F02","Arts and humanities","ISCED11_35","Upper secondary vocational education","_T","Total","2021","2021",3284,,
"USA","United States","_T","Total","F01","Education","ISCED11_5","Short-cycle tertiary education","_T","Total","2017","2017",16594,,
"USA","United States","_T","Total","F01","Education","ISCED11_5","Short-cycle tertiary education","_T","Total","2018","2018",16182,,
"USA","United States","_T","Total","F01","Education","ISCED11_5","Short-cycle tertiary education","_T","Total","2019","2019",16210,,
"USA","United States","_T","Total","F01","Education","ISCED11_5","Short-cycle tertiary education","_T","Total","2020","2020",16177,,
"USA","United States","_T","Total","F01","Education","ISCED11_5","Short-cycle tertiary education","_T","Total","2021","2021",18144,,
"FRA","France","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2017","2017",2971,,
"FRA","France","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2018","2018",3578,,
"FRA","France","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2019","2019",3642,,
"FRA","France","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2020","2020",3612,,
"FRA","France","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",3634,,
"FRA","France","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_8","Doctoral or equivalent level","_T","Total","2017","2017",5813,,
"FRA","France","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_8","Doctoral or equivalent level","_T","Total","2018","2018",4723,,
"FRA","France","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_8","Doctoral or equivalent level","_T","Total","2019","2019",4535,,
"FRA","France","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_8","Doctoral or equivalent level","_T","Total","2020","2020",4016,,
"FRA","France","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_8","Doctoral or equivalent level","_T","Total","2021","2021",4103,,
"FIN","Finland","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_8","Doctoral or equivalent level","_T","Total","2017","2017",133,,
"FIN","Finland","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_8","Doctoral or equivalent level","_T","Total","2018","2018",145,,
"FIN","Finland","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_8","Doctoral or equivalent level","_T","Total","2019","2019",123,,
"FIN","Finland","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_8","Doctoral or equivalent level","_T","Total","2020","2020",122,,
"FIN","Finland","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_8","Doctoral or equivalent level","_T","Total","2021","2021",115,,
"GBR","United Kingdom","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2017","2017",70254,,
"GBR","United Kingdom","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2018","2018",71720,,
"GBR","United Kingdom","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2019","2019",71934,,
"GBR","United Kingdom","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2020","2020",50851,,
"GBR","United Kingdom","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",51984,,
"SVK","Slovak Republic","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2017","2017",1486,,
"SVK","Slovak Republic","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2018","2018",1319,,
"SVK","Slovak Republic","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2019","2019",1264,,
"SVK","Slovak Republic","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2020","2020",1323,,
"SVK","Slovak Republic","_T","Total","F10","Services","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",1294,,
"SWE","Sweden","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_35","Upper secondary vocational education","_T","Total","2017","2017",0,,
"SWE","Sweden","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_35","Upper secondary vocational education","_T","Total","2018","2018",0,,
"SWE","Sweden","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_35","Upper secondary vocational education","_T","Total","2019","2019",0,,
"SWE","Sweden","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_35","Upper secondary vocational education","_T","Total","2020","2020",0,,
"SWE","Sweden","_T","Total","F06","Information and Communication Technologies (ICTs)","ISCED11_35","Upper secondary vocational education","_T","Total","2021","2021",0,,
"GRC","Greece","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2017","2017",270,,
"GRC","Greece","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2018","2018",278,,
"GRC","Greece","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2019","2019",453,,
"GRC","Greece","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2020","2020",452,,
"GRC","Greece","_T","Total","F10","Services","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",621,,
"IRL","Ireland","_T","Total","F10","Services","ISCED11_35","Upper secondary vocational education","_T","Total","2017","2017",0,,
"IRL","Ireland","_T","Total","F10","Services","ISCED11_35","Upper secondary vocational education","_T","Total","2018","2018",2340,,
"IRL","Ireland","_T","Total","F10","Services","ISCED11_35","Upper secondary vocational education","_T","Total","2019","2019",2070,,
"IRL","Ireland","_T","Total","F10","Services","ISCED11_35","Upper secondary vocational education","_T","Total","2020","2020",1766,,
"IRL","Ireland","_T","Total","F10","Services","ISCED11_35","Upper secondary vocational education","_T","Total","2021","2021",1640,,
"GBR","United Kingdom","_T","Total","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2017","2017",22561,,
"GBR","United Kingdom","_T","Total","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2018","2018",25611,,
"GBR","United Kingdom","_T","Total","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2019","2019",28713,,
"GBR","United Kingdom","_T","Total","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2020","2020",28351,,
"GBR","United Kingdom","_T","Total","F02","Arts and humanities","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",30674,,
"MEX","Mexico","_T","Total","F04","Business, administration and law","ISCED11_8","Doctoral or equivalent level","_T","Total","2017","2017",2336,,
"MEX","Mexico","_T","Total","F04","Business, administration and law","ISCED11_8","Doctoral or equivalent level","_T","Total","2018","2018",2421,,
"MEX","Mexico","_T","Total","F04","Business, administration and law","ISCED11_8","Doctoral or equivalent level","_T","Total","2019","2019",1874,,
"MEX","Mexico","_T","Total","F04","Business, administration and law","ISCED11_8","Doctoral or equivalent level","_T","Total","2020","2020",1803,,
"MEX","Mexico","_T","Total","F04","Business, administration and law","ISCED11_8","Doctoral or equivalent level","_T","Total","2021","2021",1693,,
"SWE","Sweden","_T","Total","F00","Generic programmes and qualifications","ISCED11_35","Upper secondary vocational education","_T","Total","2017","2017",0,,
"SWE","Sweden","_T","Total","F00","Generic programmes and qualifications","ISCED11_35","Upper secondary vocational education","_T","Total","2018","2018",0,,
"SWE","Sweden","_T","Total","F00","Generic programmes and qualifications","ISCED11_35","Upper secondary vocational education","_T","Total","2019","2019",0,,
"SWE","Sweden","_T","Total","F00","Generic programmes and qualifications","ISCED11_35","Upper secondary vocational education","_T","Total","2020","2020",0,,
"SWE","Sweden","_T","Total","F00","Generic programmes and qualifications","ISCED11_35","Upper secondary vocational education","_T","Total","2021","2021",0,,
"IRL","Ireland","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2017","2017",3775,,
"IRL","Ireland","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2018","2018",3714,,
"IRL","Ireland","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2019","2019",3720,,
"IRL","Ireland","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2020","2020",4358,,
"IRL","Ireland","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",4047,,
"BRA","Brazil","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2017","2017",5984,,
"BRA","Brazil","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2018","2018",6192,,
"BRA","Brazil","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2019","2019",7405,"w","Includes data from another category"
"BRA","Brazil","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2020","2020",6702,,
"BRA","Brazil","_T","Total","F01","Education","ISCED11_7","Master’s or equivalent level","_T","Total","2021","2021",6937,,
"EST","Estonia","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2017","2017",303,,
"EST","Estonia","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2018","2018",296,,
"EST","Estonia","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2019","2019",303,,
"EST","Estonia","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2020","2020",284,,
"EST","Estonia","_T","Total","F05","Natural sciences, mathematics and statistics","ISCED11_6","Bachelor’s or equivalent level","_T","Total","2021","2021",274,,
"LVA","Latvia","_T","Total","F10","Services","ISCED11_8","Doctoral or equivalent level","_T","Total","2017","2017",2,,
"LVA","Latvia","_T","Total","F10","Services","ISCED11_8","Doctoral or equivalent level","_T","Total","2018","2018",0,,
"LVA","Latvia","_T","Total","F10","Services","ISCED11_8","Doctoral or equivalent level","_T","Total","2019","2019",0,,
"LVA","Latvia","_T","Total","F10","Services","ISCED11_8","Doctoral or equivalent level","_T","Total","2020","2020",2,,
"LVA","Latvia","_T","Total","F10","Services","ISCED11_8","Doctoral or equivalent level","_T","Total","2021","2021",2,,
"POL","Poland","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","ISCED11_5","Short-cycle tertiary education","_T","Total","2017","2017",0,,
