"COUNTRY","Country","ISC11A","ISCED 2011 A education level","SEX","Gender","AGE","Age","FIELD","Field","MEASURE","Measure","INDICATOR","INDICATOR","YEAR","Reference year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",88.315994,,
"EST","Estonia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",83.157333,,
"EST","Estonia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",90.156311,,
"EST","Estonia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",89.073997,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.8542645,,
"EST","Estonia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",4.9357314,,
"EST","Estonia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",0.76550734,,
"EST","Estonia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",4.8385077,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",8.1436186,,
"EST","Estonia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",12.525141,,
"EST","Estonia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.1482105,,
"EST","Estonia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",6.3970175,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",86.533272,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",77.991669,"r","Data below a reliability threshold"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",84.894882,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",89.324982,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.3092768,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",10.505095,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.1014709,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",80.518654,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",73.464035,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",88.287666,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",7.0010753,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",11.626098,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",13.419799,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",11.71233,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",85.380264,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",83.726578,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",85.728737,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",6.520288,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",5.7756095,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",7.9920721,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",11.141287,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",6.8246164,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",84.180542,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",83.407112,,
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",84.7127,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",83.763847,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",5.4176078,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",5.687645,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",5.9544644,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",10.997662,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",14.156792,,
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",10.178573,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F04","Business, administration and law","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",10.932671,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",91.415199,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",88.913765,"r","Data below a reliability threshold"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",91.63633,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",7.0611448,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05","Natural sciences, mathematics and statistics","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",93.803368,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",91.53791,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",94.449883,,
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F06","Information communication technologies (ICTs)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"LVA","Latvia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",86.680412,,
"LVA","Latvia","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",91.392029,,
"LVA","Latvia","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",87.436729,,
"LVA","Latvia","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F07","Engineering, manufacturing & construction","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",85.229797,,
